Mod:Item:MetaData, Localized Name
MorePlanet:sulfur_battery, Sulfur Battery
MorePlanet:jetpack, Jetpack
MorePlanet:venus_dungeon_key, Tier 3 Venus Dungeon Key
MorePlanet:pluto_item:0, Xeonium Gem
MorePlanet:xeonium_dust, Xeonium Dust
MorePlanet:space_potato:0, Space Potato
MorePlanet:space_potato:1, Baked Space Potato
MorePlanet:gravity_boots, Gravity Boots
MorePlanet:europa_water_bucket, Europa Water Bucket
MorePlanet:europa_apple, Europa Apple
MorePlanet:europa_door, Europa Door
MorePlanet:europa_food:0, Raw Europa Eel Meat
MorePlanet:europa_food:1, Cooked Europa Eel Meat
MorePlanet:europa_gunpowder, Europa Gunpowder
MorePlanet:titanium_bucket, Titanium Bucket
MorePlanet:io_lava_bucket, Io Lava Bucket
MorePlanet:io_black_lava_bucket, Black Io Lava Bucket
MorePlanet:liquid_red_sulfur_bucket, Red Liquid Sulfur Bucket
MorePlanet:liquid_yellow_sulfur_bucket, Yellow Liquid Sulfur Bucket
MorePlanet:liquid_orange_sulfur_bucket, Orange Liquid Sulfur Bucket
MorePlanet:liquid_brown_sulfur_bucket, Brown Liquid Sulfur Bucket
MorePlanet:alphere, Alphere
MorePlanet:mp_flag:0, Thai Flag
MorePlanet:mp_flag:1, Laos Flag
MorePlanet:mp_flag:2, Singapore Flag
MorePlanet:mp_flag:3, Myanmar Flag
MorePlanet:mp_flag:4, Malaysia Flag
MorePlanet:mp_flag:5, Vietnam Flag
MorePlanet:mp_flag:6, Indonesia Flag
MorePlanet:mp_flag:7, Philippines Flag
MorePlanet:mp_flag:8, Cambodia Flag
MorePlanet:mp_flag:9, Brunei Flag
MorePlanet:feces, Feces
MorePlanet:achievement_temp:0, item.achievement_temp.diona_ach.name
MorePlanet:desh_thermal_cloth, Desh Thermal Cloth
MorePlanet:tier_2_thermal_padding:0, Thermal Padding Helm
MorePlanet:tier_2_thermal_padding:1, Thermal Padding Chestpiece
MorePlanet:tier_2_thermal_padding:2, Thermal Padding Leggings
MorePlanet:tier_2_thermal_padding:3, Thermal Padding Boots
MorePlanet:tier_3_thermal_padding:0, Thermal Padding Helm
MorePlanet:tier_3_thermal_padding:1, Thermal Padding Chestpiece
MorePlanet:tier_3_thermal_padding:2, Thermal Padding Leggings
MorePlanet:tier_3_thermal_padding:3, Thermal Padding Boots
MorePlanet:quontonium_helmet, Quontonium Helmet
MorePlanet:quontonium_chestplate, Quontonium Chestplate
MorePlanet:quontonium_leggings, Quontonium Leggings
MorePlanet:quontonium_boots, Quontonium Boots
MorePlanet:fronisium_helmet, Fronisium Helmet
MorePlanet:fronisium_chestplate, Fronisium Chestplate
MorePlanet:fronisium_leggings, Fronisium Leggings
MorePlanet:fronisium_boots, Fronisium Boots
MorePlanet:breathable_quontonium_helmet, Breathable Quontonium Helmet
MorePlanet:breathable_fronisium_helmet, Breathable Fronisium Helmet
MorePlanet:cheese_leather_helmet, Cheese Leather Helmet
MorePlanet:cheese_leather_chestplate, Cheese Leather Chestplate
MorePlanet:cheese_leather_leggings, Cheese Leather Leggings
MorePlanet:cheese_leather_boots, Cheese Leather Boots
MorePlanet:polongnius_meteor_helmet, Polongnius Meteoric Iron Helmet
MorePlanet:polongnius_meteor_chestplate, Polongnius Meteoric Iron Chestplate
MorePlanet:polongnius_meteor_leggings, Polongnius Meteoric Iron Leggings
MorePlanet:polongnius_meteor_boots, Polongnius Meteoric Iron Boots
MorePlanet:palladium_helmet, Palladium Helmet
MorePlanet:palladium_chestplate, Palladium Chestplate
MorePlanet:palladium_leggings, Palladium Leggings
MorePlanet:palladium_boots, Palladium Boots
MorePlanet:purple_crystal_helmet, Purple Crystal Helmet
MorePlanet:purple_crystal_chestplate, Purple Crystal Chestplate
MorePlanet:purple_crystal_leggings, Purple Crystal Leggings
MorePlanet:purple_crystal_boots, Purple Crystal Boots
MorePlanet:breathable_polongnius_meteor_helmet, Breathable Polongnius Meteoric Iron Helmet
MorePlanet:breathable_palladium_helmet, Breathable Palladium Helmet
MorePlanet:red_gem_helmet, Red Gem Helmet
MorePlanet:red_gem_chestplate, Red Gem Chestplate
MorePlanet:red_gem_leggings, Red Gem Leggings
MorePlanet:red_gem_boots, Red Gem Boots
MorePlanet:norium_helmet, Norium Helmet
MorePlanet:norium_chestplate, Norium Chestplate
MorePlanet:norium_leggings, Norium Leggings
MorePlanet:norium_boots, Norium Boots
MorePlanet:breathable_red_gem_helmet, Breathable Red Gem Helmet
MorePlanet:breathable_norium_helmet, Breathable Norium Helmet
MorePlanet:koentus_meteor_helmet, Koentus Meteoric Iron Helmet
MorePlanet:koentus_meteor_chestplate, Koentus Meteoric Iron Chestplate
MorePlanet:koentus_meteor_leggings, Koentus Meteoric Iron Leggings
MorePlanet:koentus_meteor_boots, Koentus Meteoric Iron Boots
MorePlanet:white_crystal_helmet, White Crystal Helmet
MorePlanet:white_crystal_chestplate, White Crystal Chestplate
MorePlanet:white_crystal_leggings, White Crystal Leggings
MorePlanet:white_crystal_boots, White Crystal Boots
MorePlanet:breathable_koentus_meteor_helmet, Breathable Koentus Meteoric Iron Helmet
MorePlanet:breathable_white_crystal_helmet, Breathable White Crystal Helmet
MorePlanet:black_diamond_helmet, Black Diamond Helmet
MorePlanet:black_diamond_chestplate, Black Diamond Chestplate
MorePlanet:black_diamond_leggings, Black Diamond Leggings
MorePlanet:black_diamond_boots, Black Diamond Boots
MorePlanet:iridium_helmet, Iridium Helmet
MorePlanet:iridium_chestplate, Iridium Chestplate
MorePlanet:iridium_leggings, Iridium Leggings
MorePlanet:iridium_boots, Iridium Boots
MorePlanet:breathable_black_diamond_helmet, Breathable Black Diamond Helmet
MorePlanet:breathable_iridium_helmet, Breathable Iridium Helmet
MorePlanet:uranium_helmet, Uranium Helmet
MorePlanet:uranium_chestplate, Uranium Chestplate
MorePlanet:uranium_leggings, Uranium Leggings
MorePlanet:uranium_boots, Uranium Boots
MorePlanet:frozen_iron_helmet, Frozen Iron Helmet
MorePlanet:frozen_iron_chestplate, Frozen Iron Chestplate
MorePlanet:frozen_iron_leggings, Frozen Iron Leggings
MorePlanet:frozen_iron_boots, Frozen Iron Boots
MorePlanet:ice_crystal_helmet, Ice Crystal Helmet
MorePlanet:ice_crystal_chestplate, Ice Crystal Chestplate
MorePlanet:ice_crystal_leggings, Ice Crystal Leggings
MorePlanet:ice_crystal_boots, Ice Crystal Boots
MorePlanet:breathable_uranium_helmet, Breathable Uranium Helmet
MorePlanet:breathable_frozen_iron_helmet, Breathable Frozen Iron Helmet
MorePlanet:breathable_ice_crystal_helmet, Breathable Ice Crystal Helmet
MorePlanet:sulfur_helmet, Sulfur Helmet
MorePlanet:sulfur_chestplate, Sulfur Chestplate
MorePlanet:sulfur_leggings, Sulfur Leggings
MorePlanet:sulfur_boots, Sulfur Boots
MorePlanet:breathable_sulfur_helmet, Breathable Sulfur Helmet
MorePlanet:quontonium_sword, Quontonium Sword
MorePlanet:quontonium_spade, Quontonium Shovel
MorePlanet:quontonium_pickaxe, Quontonium Pickaxe
MorePlanet:quontonium_axe, Quontonium Axe
MorePlanet:quontonium_hoe, Quontonium Hoe
MorePlanet:fronisium_sword, Fronisium Sword
MorePlanet:fronisium_spade, Fronisium Shovel
MorePlanet:fronisium_pickaxe, Fronisium Pickaxe
MorePlanet:fronisium_axe, Fronisium Axe
MorePlanet:fronisium_hoe, Fronisium Hoe
MorePlanet:polongnius_meteor_pickaxe, Polongnius Meteoric Iron Pickaxe
MorePlanet:polongnius_meteor_axe, Polongnius Meteoric Iron Axe
MorePlanet:polongnius_meteor_hoe, Polongnius Meteoric Iron Hoe
MorePlanet:polongnius_meteor_spade, Polongnius Meteoric Iron Shovel
MorePlanet:polongnius_meteor_sword, Polongnius Meteoric Iron Sword
MorePlanet:palladium_pickaxe, Palladium Pickaxe
MorePlanet:palladium_axe, Palladium Axe
MorePlanet:palladium_hoe, Palladium Hoe
MorePlanet:palladium_spade, Palladium Shovel
MorePlanet:palladium_sword, Palladium Sword
MorePlanet:purple_crystal_pickaxe, Purple Crystal Pickaxe
MorePlanet:purple_crystal_axe, Purple Crystal Axe
MorePlanet:purple_crystal_hoe, Purple Crystal Hoe
MorePlanet:purple_crystal_spade, Purple Crystal Shovel
MorePlanet:purple_crystal_sword, Purple Crystal Sword
MorePlanet:red_gem_pickaxe, Red Gem Pickaxe
MorePlanet:red_gem_axe, Red Gem Axe
MorePlanet:red_gem_hoe, Red Gem Hoe
MorePlanet:red_gem_spade, Red Gem Shovel
MorePlanet:red_gem_sword, Red Gem Sword
MorePlanet:norium_pickaxe, Norium Pickaxe
MorePlanet:norium_axe, Norium Axe
MorePlanet:norium_hoe, Norium Hoe
MorePlanet:norium_spade, Norium Shovel
MorePlanet:norium_sword, Norium Sword
MorePlanet:white_crystal_pickaxe, White Crystal Pickaxe
MorePlanet:white_crystal_axe, White Crystal Axe
MorePlanet:white_crystal_hoe, White Crystal Hoe
MorePlanet:white_crystal_spade, White Crystal Shovel
MorePlanet:white_crystal_sword, White Crystal Sword
MorePlanet:koentus_meteor_pickaxe, Koentus Meteoric Iron Pickaxe
MorePlanet:koentus_meteor_axe, Koentus Meteoric Iron Axe
MorePlanet:koentus_meteor_hoe, Koentus Meteoric Iron Hoe
MorePlanet:koentus_meteor_spade, Koentus Meteoric Iron Shovel
MorePlanet:koentus_meteor_sword, Koentus Meteoric Iron Sword
MorePlanet:candy_pickaxe, Candy Pickaxe
MorePlanet:candy_axe, Candy Axe
MorePlanet:candy_hoe, Candy Hoe
MorePlanet:candy_spade, Candy Shovel
MorePlanet:candy_sword, Candy Sword
MorePlanet:black_diamond_pickaxe, Black Diamond Pickaxe
MorePlanet:black_diamond_axe, Black Diamond Axe
MorePlanet:black_diamond_hoe, Black Diamond Hoe
MorePlanet:black_diamond_spade, Black Diamond Shovel
MorePlanet:black_diamond_sword, Black Diamond Sword
MorePlanet:iridium_pickaxe, Iridium Pickaxe
MorePlanet:iridium_axe, Iridium Axe
MorePlanet:iridium_hoe, Iridium Hoe
MorePlanet:iridium_spade, Iridium Shovel
MorePlanet:iridium_sword, Iridium Sword
MorePlanet:fronos_rock_sword, Fronos Rock Sword
MorePlanet:fronos_rock_shovel, Fronos Rock Shovel
MorePlanet:fronos_rock_pickaxe, Fronos Rock Pickaxe
MorePlanet:fronos_rock_axe, Fronos Rock Axe
MorePlanet:fronos_rock_hoe, Fronos Rock Hoe
MorePlanet:frozen_iron_pickaxe, Frozen Iron Pickaxe
MorePlanet:frozen_iron_axe, Frozen Iron Axe
MorePlanet:frozen_iron_hoe, Frozen Iron Hoe
MorePlanet:frozen_iron_spade, Frozen Iron Shovel
MorePlanet:frozen_iron_sword, Frozen Iron Sword
MorePlanet:uranium_pickaxe, Uranium Pickaxe
MorePlanet:uranium_axe, Uranium Axe
MorePlanet:uranium_hoe, Uranium Hoe
MorePlanet:uranium_spade, Uranium Shovel
MorePlanet:uranium_sword, Uranium Sword
MorePlanet:ice_crystal_sword, Ice Crystal Sword
MorePlanet:ice_crystal_shovel, Ice Crystal Shovel
MorePlanet:ice_crystal_pickaxe, Ice Crystal Pickaxe
MorePlanet:ice_crystal_axe, Ice Crystal Axe
MorePlanet:ice_crystal_hoe, Ice Crystal Hoe
MorePlanet:sulfur_sword, Sulfur Sword
MorePlanet:sulfur_shovel, Sulfur Shovel
MorePlanet:sulfur_pickaxe, Sulfur Pickaxe
MorePlanet:sulfur_axe, Sulfur Axe
MorePlanet:sulfur_hoe, Sulfur Hoe
MorePlanet:xeonium_pickaxe, Xeonium Pickaxe
MorePlanet:xeonium_axe, Xeonium Axe
MorePlanet:xeonium_hoe, Xeonium Hoe
MorePlanet:xeonium_shovel, Xeonium Shovel
MorePlanet:xeonium_sword, Xeonium Sword
Sync:Sync_BlockPlacer:0, Shell Constructor
Sync:Sync_BlockPlacer:1, Shell Storage
Sync:Sync_BlockPlacer:2, Treadmill
Sync:Sync_ItemPlaceholder, Sync Core
ThaumicExploration:transmutationCore, Transmutative Rod
ThaumicExploration:transmutationStaffCore, Transmutative Staff Core
ThaumicExploration:talismanFood, Talisman of Nourishment
ThaumicExploration:amberCore, Amber Rod
ThaumicExploration:amberStaffCore, Amber Staff Core
ThaumicExploration:necroStaffCore, Necromancer's Staff Core
ThaumicExploration:sojournerCap, Sojourner's Cap
ThaumicExploration:sojournerCapUncharged, Inert Sojourner's Cap
ThaumicExploration:mechanistCap, Mechanist's Cap
ThaumicExploration:mechanistCapUncharged, Inert Mechanist's Cap
ThaumicExploration:pureZombieBrain, Cured Zombie Brain
ThaumicExploration:blankSeal:0, Dark Blank Seal
ThaumicExploration:blankSeal:1, Red Blank Seal
ThaumicExploration:blankSeal:2, Green Blank Seal
ThaumicExploration:blankSeal:3, Brown Blank Seal
ThaumicExploration:blankSeal:4, Blue Blank Seal
ThaumicExploration:blankSeal:5, Purple Blank Seal
ThaumicExploration:blankSeal:6, Cyan Blank Seal
ThaumicExploration:blankSeal:7, Light Gray Blank Seal
ThaumicExploration:blankSeal:8, Gray Blank Seal
ThaumicExploration:blankSeal:9, Pink Blank Seal
ThaumicExploration:blankSeal:10, Lime Blank Seal
ThaumicExploration:blankSeal:11, Yellow Blank Seal
ThaumicExploration:blankSeal:12, Light Blue Blank Seal
ThaumicExploration:blankSeal:13, Magenta Blank Seal
ThaumicExploration:blankSeal:14, Orange Blank Seal
ThaumicExploration:blankSeal:15, Pale Blank Seal
ThaumicExploration:chestSeal:0, Dark Chest Binding Seal
ThaumicExploration:chestSeal:1, Red Chest Binding Seal
ThaumicExploration:chestSeal:2, Green Chest Binding Seal
ThaumicExploration:chestSeal:3, Brown Chest Binding Seal
ThaumicExploration:chestSeal:4, Blue Chest Binding Seal
ThaumicExploration:chestSeal:5, Purple Chest Binding Seal
ThaumicExploration:chestSeal:6, Cyan Chest Binding Seal
ThaumicExploration:chestSeal:7, Light Gray Chest Binding Seal
ThaumicExploration:chestSeal:8, Gray Chest Binding Seal
ThaumicExploration:chestSeal:9, Pink Chest Binding Seal
ThaumicExploration:chestSeal:10, Lime Chest Binding Seal
ThaumicExploration:chestSeal:11, Yellow Chest Binding Seal
ThaumicExploration:chestSeal:12, Light Blue Chest Binding Seal
ThaumicExploration:chestSeal:13, Magenta Chest Binding Seal
ThaumicExploration:chestSeal:14, Orange Chest Binding Seal
ThaumicExploration:chestSeal:15, Pale Chest Binding Seal
ThaumicExploration:chestSealLinked:0, Dark Chest Binding Seal
ThaumicExploration:chestSealLinked:1, Red Chest Binding Seal
ThaumicExploration:chestSealLinked:2, Green Chest Binding Seal
ThaumicExploration:chestSealLinked:3, Brown Chest Binding Seal
ThaumicExploration:chestSealLinked:4, Blue Chest Binding Seal
ThaumicExploration:chestSealLinked:5, Purple Chest Binding Seal
ThaumicExploration:chestSealLinked:6, Cyan Chest Binding Seal
ThaumicExploration:chestSealLinked:7, Light Gray Chest Binding Seal
ThaumicExploration:chestSealLinked:8, Gray Chest Binding Seal
ThaumicExploration:chestSealLinked:9, Pink Chest Binding Seal
ThaumicExploration:chestSealLinked:10, Lime Chest Binding Seal
ThaumicExploration:chestSealLinked:11, Yellow Chest Binding Seal
ThaumicExploration:chestSealLinked:12, Light Blue Chest Binding Seal
ThaumicExploration:chestSealLinked:13, Magenta Chest Binding Seal
ThaumicExploration:chestSealLinked:14, Orange Chest Binding Seal
ThaumicExploration:chestSealLinked:15, Pale Chest Binding Seal
ThaumicExploration:jarSeal:0, Dark Jar Binding Seal
ThaumicExploration:jarSeal:1, Red Jar Binding Seal
ThaumicExploration:jarSeal:2, Green Jar Binding Seal
ThaumicExploration:jarSeal:3, Brown Jar Binding Seal
ThaumicExploration:jarSeal:4, Blue Jar Binding Seal
ThaumicExploration:jarSeal:5, Purple Jar Binding Seal
ThaumicExploration:jarSeal:6, Cyan Jar Binding Seal
ThaumicExploration:jarSeal:7, Light Gray Jar Binding Seal
ThaumicExploration:jarSeal:8, Gray Jar Binding Seal
ThaumicExploration:jarSeal:9, Pink Jar Binding Seal
ThaumicExploration:jarSeal:10, Lime Jar Binding Seal
ThaumicExploration:jarSeal:11, Yellow Jar Binding Seal
ThaumicExploration:jarSeal:12, Light Blue Jar Binding Seal
ThaumicExploration:jarSeal:13, Magenta Jar Binding Seal
ThaumicExploration:jarSeal:14, Orange Jar Binding Seal
ThaumicExploration:jarSeal:15, Pale Jar Binding Seal
ThaumicExploration:charmNoTaint, Wispy Dreamcatcher
ThaumicExploration:charmTaint, Tainted Band
ThaumicExploration:bootsMeteor, Boots of the Meteor
ThaumicExploration:bootsComet, Boots of the Comet
ThaumicExploration:taintBerry, Taintberry
ThaumicExploration:tentacleRing, Taintacle Ring
ThaumicExploration:stabilizerBelt, Thaumostatic Stabilizer
ThaumicExploration:discountRing, item.thaumicexploration:discountRing.name
MineFactoryReloaded:hammer, Precision Sledgehammer
MineFactoryReloaded:plastic.boots, Plastic Boots
MineFactoryReloaded:rubber.raw, Raw Rubber
MineFactoryReloaded:rubber.bar, Rubber Bar
MineFactoryReloaded:plastic.raw, Raw Plastic
MineFactoryReloaded:plastic.sheet, Plastic Sheets
MineFactoryReloaded:plastic.helm, Plastic Helmet
MineFactoryReloaded:plastic.chest, Plastic Breastplate
MineFactoryReloaded:plastic.legs, Plastic Leggings
MineFactoryReloaded:glass.helm, Sunglasses
MineFactoryReloaded:upgrade.radius:0, Upgrade (Lapis)
MineFactoryReloaded:upgrade.radius:1, Upgrade (Tin)
MineFactoryReloaded:upgrade.radius:2, Upgrade (Iron)
MineFactoryReloaded:upgrade.radius:3, Upgrade (Copper)
MineFactoryReloaded:upgrade.radius:4, Upgrade (Bronze)
MineFactoryReloaded:upgrade.radius:5, Upgrade (Silver)
MineFactoryReloaded:upgrade.radius:6, Upgrade (Gold)
MineFactoryReloaded:upgrade.radius:7, Upgrade (Quartz)
MineFactoryReloaded:upgrade.radius:8, Upgrade (Diamond)
MineFactoryReloaded:upgrade.radius:9, Upgrade (Platinum)
MineFactoryReloaded:upgrade.radius:10, Upgrade (Emerald)
MineFactoryReloaded:upgrade.radius:11, Upgrade (Cobble)
MineFactoryReloaded:rednet.meter:0, RedNet Meter
MineFactoryReloaded:rednet.meter:1, RedNet Multimeter
MineFactoryReloaded:rednet.meter:2, Debugger
MineFactoryReloaded:rednet.memorycard, PRC Memory Card
MineFactoryReloaded:upgrade.logic:0, PRC LX-100 Logic Expansion Card
MineFactoryReloaded:upgrade.logic:1, PRC LX-300 Logic Expansion Card
MineFactoryReloaded:upgrade.logic:2, PRC LX-500 Logic Expansion Card
MineFactoryReloaded:meat.ingot.raw, Raw Meat Ingot
MineFactoryReloaded:meat.ingot.cooked, Cooked Meat Ingot
MineFactoryReloaded:meat.nugget.raw, Raw "Meat" Nugget
MineFactoryReloaded:meat.nugget.cooked, Cooked "Meat" Nugget
MineFactoryReloaded:pinkslime:0, Pink Slimeball
MineFactoryReloaded:pinkslime:1, Pink Slime Crystal
MineFactoryReloaded:syringe.empty, Empty Syringe
MineFactoryReloaded:syringe.health, Health Syringe
MineFactoryReloaded:syringe.growth, Growth Syringe
MineFactoryReloaded:syringe.zombie, Zombie Syringe
MineFactoryReloaded:syringe.slime, Slime Embiggening Syringe
MineFactoryReloaded:syringe.cure, De-Zombification Syringe
MineFactoryReloaded:safarinet.launcher, Safari Net Launcher
MineFactoryReloaded:safarinet.reusable, Safari Net (Reusable)
MineFactoryReloaded:safarinet.singleuse, Safari Net (Single-Use)
MineFactoryReloaded:safarinet.jailer, Jailer's Safari Net
MineFactoryReloaded:safarinet.jailer.fancy, Golden Jailer's Safari Net
MineFactoryReloaded:portaspawner, PortaSpawner
MineFactoryReloaded:xpextractor, XP Extractor
MineFactoryReloaded:straw, Straw
MineFactoryReloaded:milkbottle, Milk Bottle
MineFactoryReloaded:plastic.cup:0, Plastic Cup
MineFactoryReloaded:plastic.bag, Plastic Bag
MineFactoryReloaded:sugarcharcoal, Sugar Charcoal
